participant,block,wpm,error_rate,mean_hold_ms,std_hold_ms,mean_flight_ms,std_flight_ms,mean_speed_norm,jitter,calibration_wpm,kss_sleepiness,mental_demand,temporal_demand,performance,effort,frustration,attentiveness,nasa_tlx_composite,score_0_100,cognitive_level
55,5,25.38269846721386,0.1015725594188241,354.3200400897677,308.210565233159,795.3547576136806,620.879007983777,0.422400061296548,0.2245503437762894,1.1,7.0,6.0,7.0,4.0,6.0,7.0,2.0,6.0,83.3,HIGH
19,11,24.65058258481755,0.0214626772118061,127.17349495966572,135.49907168129658,406.9593896581637,450.3269970342485,0.8901852108341247,0.2676850270531599,3.016501100438831,9.0,7.0,7.0,4.0,7.0,7.0,4.0,6.4,90.0,HIGH
76,22,34.75148904802333,0.1,250.7166676746602,256.83797081898285,1351.1950583316775,833.2594620967619,0.6105008079727825,0.1790805683759717,3.141777465069267,4.0,6.0,4.0,4.0,4.0,3.0,3.0,4.2,53.3,MEDIUM
57,21,14.5587734872073,0.16,281.22240730392207,409.5731881333896,841.799393134444,884.0858727404752,0.4448316839555598,0.2995682267042198,1.9778437822889576,9.0,7.0,6.0,3.0,4.0,7.0,3.0,5.5,75.0,HIGH
17,8,30.150663414041343,0.0355374337794751,197.2875777617682,253.58506863859668,965.2457007512754,633.2401977916588,0.4490931130010507,0.0980603886073646,2.887181082209753,6.0,1.0,2.0,5.0,1.0,1.0,2.0,2.0,16.7,LOW
11,11,22.875022644344376,0.0849615332323483,148.7334266677076,189.57042769634307,475.3394928568851,502.3986575651036,0.9014920885254312,0.3470986004710205,2.316286075955209,8.0,4.0,5.0,5.0,3.0,3.0,2.0,4.0,50.0,MEDIUM
34,11,46.84794695925839,0.0487825812221249,195.9244864729552,131.03009201799637,566.3020997711354,600.3930483252868,0.7608228977175359,0.1289496117372532,3.4450212028427507,2.0,2.0,2.0,6.0,1.0,1.0,6.0,2.4,23.3,LOW
62,17,14.891538015792747,0.1197795356238354,488.9071633881245,274.5615493340544,1174.14268401687,982.0,0.504918929631496,0.3333800991144888,2.0207323123924144,6.0,6.0,6.0,2.0,7.0,5.0,2.0,5.5,75.0,HIGH
64,16,15.758129995116748,0.0673837035083581,262.2046102309521,282.4110818336952,1181.4889146855585,600.0,0.4304610897115835,0.3252353521671929,3.1079754696383475,6.0,7.0,6.0,3.0,5.0,5.0,3.0,5.5,75.0,HIGH
19,21,31.20814628976689,0.0082544116272975,140.34176923290406,165.61262469614144,469.01095280092943,533.6858968002805,0.8208315177242064,0.3134217874874179,3.016501100438831,1.0,7.0,7.0,1.0,7.0,7.0,1.0,5.8,80.0,HIGH
33,25,35.2101994220125,0.0102261796817834,172.10577670462246,68.75235895411976,390.7908984339005,438.2928753538958,0.7206024351661138,0.1596925538478493,4.146172109271438,2.0,2.0,1.0,6.0,2.0,1.0,6.0,2.4,23.3,LOW
54,12,14.464862714112389,0.16,449.6260363043838,374.78805702325815,1071.4263706238482,831.0576985641413,0.34,0.3322219866042371,1.1,9.0,5.0,7.0,2.0,6.0,5.0,3.0,5.5,75.0,HIGH
66,21,10.70221053178615,0.1083555491980356,459.3262914779571,204.96855350831092,600.0,902.9402242309465,0.34,0.198289832927961,1.3635668869973334,8.0,7.0,6.0,1.0,6.0,5.0,4.0,5.5,75.0,HIGH
78,0,31.571391696476084,0.0547304775233,86.0,225.0424007431352,398.6726973131782,680.3926119437521,0.7948684120644168,0.2944686446588209,2.939027467349816,7.0,4.0,3.0,4.0,5.0,5.0,4.0,4.2,53.3,MEDIUM
20,2,9.165198106335756,0.0699974250300993,93.71627587372424,21.825547872699804,286.164892161918,210.2487567633758,0.5151215255073593,0.065442608296617,3.0937390768190154,3.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0,50.0,MEDIUM
65,15,16.294949496370144,0.16,230.4818265945614,375.8208347519483,600.0,869.9985678150389,0.3856837299266753,0.3930588334973887,1.685590565032304,8.0,5.0,6.0,2.0,7.0,5.0,2.0,5.5,75.0,HIGH
4,19,53.05917618341406,0.0195780868007326,132.68619362965995,180.3433782293687,404.813651466986,528.2469393190684,0.8742375299577462,0.3553134049287524,3.63828038537122,7.0,1.0,4.0,7.0,2.0,1.0,2.0,3.0,33.3,LOW
74,25,36.75655020338899,0.0210101318985213,122.35774416872376,251.2286786707796,797.4039631931158,703.1393920261457,0.760747372051144,0.2748556113654682,2.2361459196688385,3.0,4.0,5.0,5.0,3.0,4.0,2.0,4.2,53.3,MEDIUM
51,12,15.677373510971474,0.16,343.34224138392693,400.44531001912526,1037.4020123926744,785.5086766127247,0.3788386937888153,0.3602401007566227,1.4638401427405212,5.0,6.0,7.0,1.0,7.0,6.0,2.0,5.5,75.0,HIGH
73,24,19.320598095193244,0.0506188663336425,267.41423670046777,60.664518572293446,795.1432057807863,775.7350603310399,0.8010032587786788,0.1945261494360782,3.3697075704774115,6.0,4.0,4.0,5.0,2.0,4.0,3.0,3.8,46.7,MEDIUM
56,18,10.675425859803228,0.1445710877942384,326.03012911958103,460.8621962722741,1231.4960208978284,982.0,0.404449653074019,0.4615878957808051,2.5014284873874937,6.0,6.0,5.0,2.0,5.0,7.0,2.0,5.5,75.0,HIGH
88,12,18.882980791225947,0.0703003516575824,158.36966679320358,400.0,629.2704128074304,736.9176523097528,0.6177792519453157,0.2976869765450251,3.059831790750585,7.0,4.0,3.0,4.0,5.0,3.0,3.0,3.8,46.7,MEDIUM
49,6,25.0,0.019419656018263,120.25887833100556,122.59762614187258,598.9270677776519,343.3611319888839,0.7841118283453674,0.1400443792924871,3.995663999368174,2.0,3.0,4.0,3.0,1.0,1.0,6.0,2.4,23.3,LOW
76,25,35.43719838849899,0.0810815845449453,221.067855862266,72.32518277556005,818.4624828777517,863.7489242014559,0.7501621961496316,0.2088592560336023,3.2597415943738848,6.0,5.0,2.0,5.0,2.0,5.0,4.0,3.8,46.7,MEDIUM
62,12,20.908670318279043,0.16,180.0,303.68924941132383,1142.7729243407084,855.0233444272245,0.34,0.4209458438255841,1.705486882004457,8.0,5.0,5.0,3.0,6.0,7.0,3.0,5.5,75.0,HIGH
9,21,30.27546461983792,0.0434469245129998,132.91060165169975,180.17312482142475,490.1990565662558,568.3032322697594,0.8695289945211814,0.3821807479097828,2.527389235882727,8.0,2.0,2.0,7.0,2.0,2.0,2.0,3.0,33.3,LOW
31,2,44.70791362989076,0.0130135708209269,176.53983257225894,70.0500150407633,410.16198306171,390.0514109208385,0.8873745835818575,0.0567453720481077,3.9202134599626,4.0,3.0,3.0,5.0,1.0,1.0,5.0,2.5,25.0,LOW
35,2,36.20912946495601,0.0113059288969912,195.77206840934764,100.4134225272942,439.8308139487226,381.0194488579248,0.753419027497034,0.0904938182970455,4.159429889189546,2.0,3.0,1.0,6.0,2.0,2.0,6.0,2.5,25.0,LOW
22,16,26.20532439011829,0.0019053639154776,288.14293978069,287.75197780038195,1527.2030383542483,723.2066193084171,0.5516772226982508,0.1260664884303371,2.517939486693869,7.0,3.0,6.0,6.0,3.0,5.0,3.0,4.6,60.0,MEDIUM
24,9,33.51352986397343,0.0279969222378058,306.3951069342044,305.4189684893687,1011.8816480927376,636.9315396158036,0.6422412312340812,0.2138452502075169,2.443133407170146,4.0,2.0,2.0,6.0,2.0,1.0,6.0,2.6,26.7,LOW
45,25,48.873500601923496,0.0564723140217875,127.93728642095144,82.23514182537939,532.8693745783071,353.665055833554,0.9099828031919835,0.101463741891757,3.853513984504784,2.0,1.0,3.0,5.0,3.0,1.0,3.0,2.5,25.0,LOW
31,25,28.749218717877337,0.003370862944442,143.92812063779274,168.76436280091713,567.0933929170478,394.12736136125625,0.8651576368655343,0.1341673352867877,3.4659620118300336,3.0,3.0,1.0,4.0,2.0,2.0,6.0,2.4,23.3,LOW
51,24,15.933997772122634,0.1050554283479831,450.04961387340825,475.0,1390.321447620196,852.8558957854045,0.34,0.3760778788427592,1.5076193616643796,8.0,5.0,6.0,1.0,6.0,6.0,3.0,5.5,75.0,HIGH
70,22,15.134007379175271,0.1,174.8503256255619,130.99899092496474,979.8697553506884,237.7752163953085,0.7434761469667066,0.0993343107532935,1.8671050502699775,6.0,5.0,2.0,4.0,4.0,3.0,5.0,3.6,43.3,MEDIUM
59,17,11.699545399280582,0.1503560682164476,269.7931230356479,222.86913015247484,1020.044393942971,960.0161263349366,0.4881102252500244,0.2673849263783315,1.485441342723671,9.0,6.0,6.0,2.0,7.0,5.0,1.0,5.5,75.0,HIGH
2,2,22.152395266163097,0.0707395937077915,141.17089513157225,98.67504656866568,497.066361305783,542.3141101622222,0.6728638469511272,0.2441566278537364,2.979001299733391,7.0,5.0,4.0,6.0,4.0,3.0,5.0,4.4,56.7,MEDIUM
40,14,40.09628649659505,0.0460707474672565,128.4435986085513,86.25857124697205,470.1295018391724,470.5496044208275,0.812877688722401,0.0648624959527146,3.5159327072892537,3.0,2.0,1.0,5.0,2.0,2.0,6.0,2.4,23.3,LOW
74,1,30.344059447631576,0.0370535624248701,242.7456332300432,178.65004293276667,359.0731530644355,706.763442950151,0.7804989973955517,0.051828491477662,2.865303753597732,2.0,5.0,4.0,2.0,2.0,5.0,5.0,3.6,43.3,MEDIUM
34,19,41.47907417170918,0.0115045491630446,119.34411699229965,156.80111671148416,451.8001347724801,411.9601606094126,0.8779703486079844,0.0726617868088853,3.4156150882517275,1.0,1.0,1.0,5.0,2.0,1.0,6.0,2.0,16.7,LOW
49,5,40.92355251491263,0.016800863886784,118.39736904250992,93.24629659188136,379.32768073039927,332.96263257089186,0.7019810950597892,0.1557139267541273,3.212421187252174,3.0,1.0,3.0,5.0,2.0,2.0,7.0,2.5,25.0,LOW
17,14,25.52515505537131,0.0155257003406375,306.7132899091149,350.5142374643692,1000.3484851580446,716.4289516856722,0.5739132698199446,0.1401702175106665,2.887181082209753,6.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,16.7,LOW
47,10,25.0,0.06,118.83116323153266,89.84649755497868,250.0,559.3519509610061,0.7936501666895266,0.1173981822662003,3.712870463938061,2.0,2.0,1.0,5.0,1.0,2.0,6.0,2.2,20.0,LOW
53,7,11.847400844056995,0.16,444.21219063566025,274.06631267537057,1616.0,768.7203895932447,0.4344616287033082,0.3908604697075187,2.118763373415675,8.0,5.0,5.0,2.0,6.0,7.0,4.0,5.5,75.0,HIGH
79,24,38.16263994096198,0.0157437744330194,125.09999887970412,255.4981608403772,652.1388779353541,670.9002421944351,0.5797561681127058,0.1802846315174818,2.4557516054835675,4.0,4.0,3.0,4.0,4.0,3.0,5.0,3.6,43.3,MEDIUM
39,5,33.246800354425645,0.0027704305437423,139.56597138533843,151.9738772221416,557.8654496935233,504.4201190692885,0.6995914888923698,0.1414836903978764,3.352314683412476,3.0,3.0,3.0,6.0,2.0,2.0,6.0,2.5,25.0,LOW
68,25,10.637109579802509,0.1145434681749097,180.0,267.5407963961064,1304.1380237155695,795.8977856630403,0.34,0.4525963026561605,1.4569584380280869,9.0,4.0,6.0,1.0,6.0,6.0,3.0,5.5,75.0,HIGH
74,8,34.91175032547624,0.0115618817704839,91.9469784638944,95.89896160838826,1257.8424056558088,655.714871062342,0.6842831861084938,0.1381794110309832,2.1589119625634394,7.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,50.0,MEDIUM
18,24,19.27922895952881,0.0294157447816231,301.1442033352057,316.85682478169974,1204.287660110799,887.324264204826,0.7180672441544022,0.173976439178472,2.2214160399698883,4.0,3.0,2.0,6.0,2.0,2.0,6.0,3.0,33.3,LOW
33,3,34.338404552345395,0.0130136957340603,134.60525470031237,160.34878493290313,250.0,341.7266088402705,0.8018042098377174,0.1444135895618581,4.091134520003309,4.0,1.0,2.0,5.0,2.0,1.0,7.0,2.2,20.0,LOW
9,3,19.629703964250385,0.0557906807046805,120.5410313480994,143.49785453120631,475.7239793794854,559.4947144144156,0.7310593377655902,0.2098482647757872,2.527389235882727,3.0,1.0,4.0,6.0,2.0,1.0,5.0,2.8,30.0,LOW
32,0,38.72467925521397,0.0514921256962435,86.0,93.2165451001084,335.6291094478372,307.5859481835639,0.8267862109647691,0.0687733244104362,3.4585965406281094,4.0,3.0,1.0,6.0,2.0,1.0,6.0,2.5,25.0,LOW
79,12,33.739964900162626,0.0209010081195401,281.33466940414314,344.27967793888104,753.9995192805815,778.4263534078212,0.7218172360516083,0.1870553662855503,2.5388516865945623,5.0,4.0,2.0,4.0,4.0,4.0,3.0,3.6,43.3,MEDIUM
76,8,27.513786744403124,0.1,253.99455559042008,87.43694276002412,250.0,462.94748696491945,0.6066592858903169,0.1806193650274841,2.9317899830930814,7.0,2.0,4.0,3.0,6.0,3.0,5.0,3.6,43.3,MEDIUM
38,1,29.422935828585125,0.06,143.13095848324122,164.91893794517523,409.3499608126125,514.2955756109664,0.7723332400285715,0.084388648490376,3.760295771062891,3.0,2.0,2.0,5.0,4.0,2.0,6.0,2.5,25.0,LOW
42,9,39.939974330169775,0.0136460352476971,94.93740703267213,83.67307296044183,393.6362213342677,427.286823782849,0.7805907979304261,0.0454244138779713,4.3,2.0,3.0,3.0,4.0,1.0,2.0,4.0,2.5,25.0,LOW
78,4,27.01123289185876,0.1,124.87016104398046,163.00760390446618,915.451854641741,423.93398350242506,0.7657596915656351,0.1508677115572018,2.4703246767898257,6.0,4.0,2.0,3.0,5.0,4.0,3.0,3.6,43.3,MEDIUM
31,16,46.537779332575866,0.06,182.401587714678,85.17547785840551,386.7908259679323,510.8261409267324,0.7752116481843319,0.1589557531249544,3.85029638550438,1.0,2.0,3.0,6.0,2.0,2.0,5.0,2.5,25.0,LOW
7,3,33.63752233908944,0.0264954583080753,172.3878242159514,226.68045346610515,414.2394947856615,503.1105634453912,0.7498915066968341,0.3515441295901211,3.893706726127027,3.0,4.0,5.0,6.0,5.0,2.0,6.0,4.4,56.7,MEDIUM
76,10,16.96149169984023,0.0314331319869354,272.09436324576706,171.52714820500023,716.2217406365141,583.4791229908467,0.6719435662294619,0.1750340197889666,3.1839495571683534,4.0,4.0,3.0,3.0,3.0,6.0,3.0,3.8,46.7,MEDIUM
9,16,22.501715283392315,0.0533172635445362,139.27296009185335,193.96201631643984,470.3806190241089,519.9269173110415,0.6973605197204853,0.2688449608299374,2.527389235882727,9.0,3.0,4.0,4.0,1.0,2.0,2.0,2.8,30.0,LOW
89,22,35.30930000408877,0.0988470553714345,360.8969308692148,334.70699166761085,975.9656438422384,560.6258272361432,0.7829547977384167,0.0941591442737769,4.0540431289564856,6.0,3.0,5.0,2.0,3.0,5.0,5.0,3.6,43.3,MEDIUM
68,13,22.47099487290399,0.16,394.3069573365785,475.0,1616.0,942.4466477538374,0.4301033322524254,0.3776468436038739,1.2189944423353931,5.0,5.0,6.0,3.0,6.0,6.0,2.0,5.5,75.0,HIGH
47,16,40.53195409338647,0.06,89.64136089646988,58.37596580633981,342.43761716845404,393.9923460545001,0.7933388135706687,0.1405911938820014,3.5211405239475795,2.0,1.0,2.0,5.0,1.0,2.0,6.0,2.2,20.0,LOW
68,25,14.316715768474223,0.0625297016155404,304.736615571999,394.5802571364899,1060.0140601051048,600.0,0.4049926438050132,0.47,2.714814346991617,6.0,6.0,7.0,3.0,6.0,7.0,1.0,5.8,80.0,HIGH
57,24,12.911914500952744,0.1554701372516612,400.9659892323283,180.85746948907135,1253.761710283886,886.1682389029979,0.3848585504822077,0.2777223711633451,2.07392427747597,6.0,5.0,5.0,2.0,7.0,6.0,4.0,5.5,75.0,HIGH
30,12,42.1693380458569,0.0025367980426934,131.86052680858967,93.95326477237802,387.96861610662745,350.1236581185184,0.7576327077185978,0.096706058589068,3.9600895033989816,3.0,1.0,1.0,4.0,3.0,2.0,4.0,2.2,20.0,LOW
72,7,21.65703749512295,0.1,239.8460183057172,210.81193787941817,612.7153621725986,495.8137932452965,0.680147815178572,0.201874952789913,1.5,6.0,5.0,3.0,3.0,4.0,3.0,4.0,3.6,43.3,MEDIUM
79,14,34.846261679283856,0.0525799531894719,207.6231005941433,170.74886128287503,520.3386291275432,686.3763240478496,0.628205363857845,0.1082780170154818,3.263634019089509,4.0,3.0,4.0,5.0,3.0,3.0,5.0,3.6,43.3,MEDIUM
6,15,36.86108774141854,0.047272029628641,333.1000970620315,370.1487570871052,1119.6603852725164,798.1417391426769,0.8943157243937039,0.391382259989522,3.326160230359481,3.0,4.0,4.0,6.0,2.0,1.0,6.0,3.4,40.0,LOW
18,22,25.483144541848244,0.0311631918042925,219.36885608732712,267.9495800515762,953.5448643320252,862.6207907431573,0.6669123181558032,0.1166565112621034,2.2214160399698883,4.0,3.0,2.0,6.0,2.0,2.0,6.0,3.0,33.3,LOW
37,1,32.42060941359779,0.0227844740492049,116.19372531028408,101.0384845373402,747.1557688863443,486.1478394645481,0.7102091913364966,0.152240653077999,3.417907131225053,3.0,2.0,3.0,4.0,1.0,1.0,4.0,2.2,20.0,LOW
10,12,36.49817439907224,0.0227272727272727,360.0007695627714,401.0830827346245,1053.4188154640085,877.0345884123301,0.8647385271508773,0.3183323938237345,3.8097184611361854,5.0,1.0,1.0,7.0,1.0,1.0,7.0,2.2,20.0,LOW
54,22,18.273065975322144,0.146469132074977,269.3143567653822,212.74449782211997,1074.973721306647,982.0,0.3677666325772628,0.4483325332293103,1.6403833427264556,8.0,6.0,7.0,2.0,6.0,6.0,3.0,5.5,75.0,HIGH
43,21,43.65479712719241,0.06,211.2934809884135,115.37335837253632,250.0,534.599030831256,0.8254649047172704,0.0753697312380987,3.74117440850317,5.0,2.0,3.0,6.0,2.0,1.0,5.0,2.5,25.0,LOW
33,17,26.263638036872077,0.027727121568629,199.74487469166263,80.4526972414815,512.3548070828929,321.59514769808146,0.7374834478154564,0.1125359535065098,2.817561223912896,3.0,1.0,2.0,4.0,4.0,2.0,6.0,2.5,25.0,LOW
19,3,24.4187295477844,0.0381126057850195,111.86842671261437,60.04712986525645,341.620443948115,342.6122494269312,0.7281973358817864,0.2279900459334631,3.016501100438831,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.6,60.0,MEDIUM
62,7,14.93961296957576,0.1182049110905364,333.4772611479399,251.37771177037376,1616.0,640.0518152785531,0.3839004928234723,0.39841163552435,1.929466236601074,6.0,6.0,6.0,4.0,7.0,4.0,2.0,5.5,75.0,HIGH
32,7,35.378615245104314,0.0043211210427527,128.2106826324853,70.31946300441038,442.9671216259076,434.82230961834784,0.6655797373406106,0.1187339184532334,4.254936378502379,1.0,3.0,3.0,5.0,2.0,1.0,5.0,2.5,25.0,LOW
11,19,28.80413188302731,0.0895004576884936,157.9437757063785,217.51808014385628,583.6743042562339,644.5497175365839,0.8635247726521185,0.3597242572888322,2.316286075955209,7.0,4.0,4.0,6.0,2.0,4.0,5.0,4.0,50.0,MEDIUM
4,15,51.6209655813722,0.0451193903007374,140.42027410409386,198.2355826102902,416.59941251721466,543.2566508405556,0.8349515753581445,0.3290386154178139,3.63828038537122,7.0,1.0,4.0,7.0,2.0,1.0,3.0,3.0,33.3,LOW
70,17,28.61784361540647,0.0900161928163763,320.2701913537683,358.88033768677,338.5292581076321,833.7000044320466,0.4391954560130929,0.2653825809596824,2.7172745743618,6.0,4.0,5.0,4.0,4.0,4.0,6.0,4.2,53.3,MEDIUM
9,13,28.657854446173346,0.0855078061427254,126.89267036245612,161.1795048665958,529.4697647333378,585.668756988641,0.7113172533600419,0.2762443188649381,2.527389235882727,9.0,2.0,4.0,4.0,2.0,2.0,2.0,2.8,30.0,LOW
85,3,31.3499072388085,0.0404621671689328,334.5454234627797,186.80767508390616,588.7180674527859,649.1824404596209,0.6123592327582321,0.1104445698217276,2.374848526967847,5.0,4.0,3.0,4.0,4.0,3.0,5.0,3.6,43.3,MEDIUM
38,19,38.43482868312306,0.0489241240661794,205.08545901326568,93.24283374701048,375.2620954705709,456.7144376886205,0.7487041997343471,0.1396855447451032,3.395086951593576,2.0,1.0,1.0,4.0,1.0,1.0,6.0,1.6,10.0,LOW
42,23,34.41148633577316,0.0530417032646769,164.0344361543677,120.14601150096216,720.1312685515638,598.1896225864926,0.9021042559989152,0.0403016605017036,4.216289095472469,2.0,1.0,1.0,5.0,2.0,2.0,4.0,2.2,20.0,LOW
87,21,23.028443226310294,0.1,209.04266458483795,111.88249344887429,673.4569387917196,542.8333011583427,0.7040991393990704,0.1924370302106752,3.062319482347494,6.0,5.0,4.0,3.0,6.0,2.0,2.0,4.0,50.0,MEDIUM
73,17,13.219812854607612,0.1,134.2689599197255,173.60711607756505,654.2638279573812,799.354774682331,0.6016974505625341,0.1899829178529146,2.559926566650891,3.0,4.0,3.0,3.0,5.0,3.0,4.0,3.6,43.3,MEDIUM
51,10,7.007873996420764,0.1583980137147663,429.91982352838255,444.7567744942456,1093.368743462025,856.1572348856658,0.46522970861121,0.3399989183799762,2.5181709436839834,8.0,7.0,7.0,3.0,6.0,6.0,4.0,5.8,80.0,HIGH
16,0,26.109624834563355,0.0138999291296353,108.8452314476666,26.082685012966447,373.6972791404608,354.8832843377686,0.5299352344175955,0.1112170655681605,2.884624444839292,4.0,2.0,4.0,6.0,3.0,2.0,7.0,3.4,40.0,LOW
44,23,36.76376414344959,0.0568187684473646,177.13803401273324,100.59543500830382,523.7719151139465,260.40428403937824,0.8246493609559724,0.0691707283440686,4.286747457165067,3.0,1.0,2.0,6.0,2.0,1.0,6.0,2.4,23.3,LOW
86,14,16.600685595508242,0.0431232254696952,143.81707266181272,101.05888003746011,515.4245871679235,522.7326877107416,0.547544104999251,0.3175186967761394,3.412837274465096,7.0,4.0,4.0,5.0,3.0,3.0,5.0,3.8,46.7,MEDIUM
6,5,25.9173118034236,0.0685862386796282,143.17382573901463,214.56439695517471,490.8389743635023,536.7960622989926,0.6876496967261888,0.2779583388176789,3.326160230359481,3.0,4.0,4.0,6.0,1.0,1.0,6.0,3.2,36.7,LOW
58,11,12.733678372436527,0.1103851187464973,449.4028840467285,364.4429778720244,1518.6124191922704,600.0,0.34,0.2847856261800179,1.9764806703721003,9.0,7.0,7.0,1.0,7.0,6.0,3.0,5.6,76.7,HIGH
71,5,28.877460751006296,0.0333971179930922,271.95720535286864,268.3800628337388,564.8274868417991,784.4897680862443,0.6298270849525638,0.2192510925646876,3.214500653201183,7.0,4.0,4.0,3.0,4.0,5.0,3.0,4.0,50.0,MEDIUM
51,25,22.020910600730502,0.1081129211466993,314.3667368778144,329.6644801812872,765.1283194643602,788.5795642609229,0.4587874131163745,0.3511631927882453,1.7298696273218124,8.0,5.0,6.0,2.0,6.0,5.0,3.0,5.5,75.0,HIGH
3,16,14.943972222200944,0.1273981069906926,159.6023969067309,164.5388921806978,1001.3951315937755,748.7239996851014,0.5453712283464499,0.1548035643653852,1.8953181206234515,5.0,4.0,4.0,4.0,1.0,1.0,5.0,2.8,30.0,LOW
10,4,34.828068136392005,0.0,232.282221694488,305.3056565264684,903.5100039935104,905.0507100087808,0.7096380591501498,0.1728954395958174,3.8097184611361854,5.0,1.0,1.0,7.0,1.0,1.0,7.0,2.2,20.0,LOW
10,11,42.22625914296738,0.0006172839506172,254.7369883914077,298.0391080623134,987.7711837600935,715.8596207134599,0.729330735689585,0.2040929948483381,3.8097184611361854,5.0,1.0,1.0,7.0,1.0,1.0,7.0,2.2,20.0,LOW
79,5,30.29075126243252,0.0335734839466459,173.8811067955445,334.04928907314945,824.8109969776892,582.925119359866,0.5319497578783225,0.1931140317144967,3.924070383483553,5.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,50.0,MEDIUM
77,12,30.700387617146816,0.0405801595107285,232.2682106239416,223.2449124463175,669.3891817660059,803.583052786363,0.5708701741455766,0.094078151748197,2.9161365931234724,5.0,5.0,6.0,4.0,4.0,2.0,5.0,4.2,53.3,MEDIUM
47,11,45.02760241045818,0.0078525699969303,86.0,113.91737908730842,627.160919803775,541.1748907196156,0.8256027356867218,0.1157805635472878,4.049963084587187,2.0,1.0,2.0,5.0,1.0,2.0,6.0,2.2,20.0,LOW
